Dryer,temp,hum,dayOfWeeks
0.005824444,16.54,0.64,4
0.005571111,18.35,0.58,4
0.006519444,20.88,0.52,4
0.006444444,21.2,0.5,4
0.006325,21.12,0.46,4
0.007919444,19.13,0.56,4
0.007470556,11.37,0.7,4
0.006759444,7.73,0.72,4
0.006735556,6.55,0.75,4
0.007675,5.52,0.74,4
0.005718889,3.35,0.79,4
0.005307222,1.37,0.8,4
0.004761111,0.05,0.84,5
0.004434444,-1,0.76,5
0.004191111,-2.52,0.77,5
0.004336667,-1.93,0.82,5
0.004373333,-1.21,0.82,5
0.004343889,-0.33,0.82,5
0.00434,-2.07,0.82,5
0.004875556,-4.3,0.76,5
0.004632222,-0.94,0.83,5
0.004681667,4.1,0.83,5
0.004908333,10.4,0.76,5
0.005116111,17.9,0.64,5
0.005312222,21.58,0.5,5
0.005384444,22.84,0.47,5
0.005486111,24.16,0.42,5
0.005586111,24.87,0.4,5
0.005545556,24.97,0.41,5
0.005509444,23.32,0.45,5
0.007356111,21.12,0.51,5
0.007316111,19.95,0.52,5
0.00862,17.94,0.57,5
0.006203333,13.09,0.65,5
0.006083889,10.32,0.64,5
0.006051667,12.06,0.64,5
0.006045556,12.32,0.58,6
0.006158333,11.88,0.55,6
0.006098889,11.55,0.55,6
0.006146667,9.83,0.55,6
0.006173333,8.19,0.58,6
0.006195,7.79,0.57,6
0.006132222,6.11,0.6,6
0.006332222,4.5,0.62,6
0.005488333,6,0.58,6
0.005686667,10.63,0.54,6
0.006158333,14.61,0.48,6
0.005893333,16.34,0.45,6
0.005379444,18.83,0.42,6
0.005411667,20.47,0.42,6
0.005444444,20.61,0.38,6
0.005532778,22.05,0.39,6
0.005051667,21.67,0.4,6
0.005473333,21.51,0.39,6
0.005666667,20.28,0.48,6
0.005008889,18.68,0.51,6
0.004917778,16.9,0.55,6
0.004857778,13.95,0.59,6
0.007735556,15.11,0.6,6
0.004799444,16.75,0.55,6
0.004643333,16.78,0.55,0
0.004687222,16.69,0.55,0
0.004588333,15.88,0.57,0
0.004566667,15.74,0.58,0
0.004550556,15.57,0.6,0
0.004617778,15.23,0.62,0
0.004666111,12.66,0.74,0
0.004626111,7.87,0.82,0
0.005853889,8.08,0.81,0
0.005112778,13.6,0.74,0
0.00514,17.15,0.65,0
0.006004444,19.85,0.58,0
0.005385,22.65,0.5,0
0.00601,23.32,0.47,0
0.006409444,24.01,0.47,0
0.006383889,24.92,0.45,0
0.006584444,25.26,0.48,0
0.007357222,22.74,0.72,0
0.007886667,21.44,0.84,0
0.007331667,21.78,0.84,0
0.007637778,21.5,0.87,0
0.011436667,20.96,0.9,0
0.007875556,20.82,0.9,0
0.00697,20.79,0.85,0
0.00644,20.81,0.82,1
0.006024444,19.98,0.82,1
0.006037222,19.44,0.76,1
0.006054444,17.42,0.78,1
0.006039444,16.61,0.75,1
0.005917222,15.93,0.75,1
0.005811667,14.39,0.75,1
0.006142778,13.15,0.75,1
0.005467778,13.6,0.77,1
0.005413333,16.21,0.69,1
0.005357778,17.57,0.63,1
0.005402778,19.34,0.53,1
0.005376111,20.94,0.48,1
0.005268889,20.62,0.5,1
0.005263889,21.38,0.53,1
0.005111111,20.82,0.49,1
0.005057222,21.4,0.48,1
0.005142222,20.32,0.5,1
0.006518333,18.43,0.57,1
0.005162222,16.66,0.58,1
0.004895556,14.4,0.61,1
0.007521111,13.14,0.67,1
0.00631,12.41,0.67,1
0.004577222,12.07,0.7,1
0.004895556,11.53,0.73,2
0.004553333,10.52,0.73,2
0.004591667,9.34,0.76,2
0.004686667,6.28,0.79,2
0.004812778,2.69,0.82,2
0.004788889,1.29,0.8,2
0.004969444,3.55,0.81,2
0.005027778,3.54,0.83,2
0.005084444,5.83,0.78,2
0.005108889,9.33,0.73,2
0.006501667,12.89,0.6,2
0.005849444,15.75,0.51,2
0.00582,15.75,0.5,2
0.005973333,16.24,0.46,2
0.006108333,17.37,0.49,2
0.006197778,17.85,0.46,2
0.006185556,18.91,0.45,2
0.006420556,17.26,0.48,2
0.007550556,15.16,0.52,2
0.00865,13.07,0.55,2
0.007942778,11.71,0.6,2
0.007737222,10.2,0.62,2
0.009166111,8.85,0.65,2
0.006799444,7.64,0.65,2
0.00683,2.66,0.78,3
0.006807222,4.08,0.68,3
0.006708889,0.65,0.74,3
0.00658,-0.78,0.76,3
0.006578889,-4.79,0.79,3
0.006458333,-6.23,0.81,3
0.005512778,-6.08,0.78,3
0.006191667,-9.79,0.75,3
0.005733889,-7.52,0.81,3
0.005441667,0.5,0.76,3
0.005568333,5.59,0.66,3
0.005404444,11.44,0.5,3
0.005434444,15.77,0.4,3
0.005363889,20.09,0.34,3
0.005397222,23.32,0.28,3
0.005204444,24.69,0.27,3
0.005512778,23.28,0.28,3
0.007015556,21.83,0.28,3
0.007728333,18.66,0.33,3
0.005996667,17.87,0.34,3
0.005860556,16.14,0.39,3
0.005875,13.58,0.46,3
0.008676667,13.43,0.48,3
0.006091667,14.05,0.59,3
0.005710556,16.09,0.62,4
0.005461111,16.25,0.64,4
0.005413889,17.72,0.69,4
0.005551111,19.23,0.71,4
0.004902778,19.48,0.75,4
0.004983889,20.33,0.76,4
0.005109444,20.52,0.79,4
0.005237778,20.99,0.83,4
0.006405,22.22,0.76,4
0.007341667,23.12,0.77,4
0.00707,24.34,0.81,4
0.006423889,25.33,0.82,4
0.006493333,26.1,0.84,4
0.007266667,26.62,0.86,4
0.006872222,27.12,0.88,4
0.006870556,28.65,0.86,4
0.006785556,29.45,0.83,4
0.006607222,29.05,0.86,4
0.006753889,29.9,0.83,4
0.006212778,31.28,0.8,4
0.008221111,32.05,0.77,4
0.006602222,32.21,0.79,4
0.006374444,32.99,0.76,4
0.005974444,33.53,0.75,4
0.00605,30.27,0.87,5
0.006202222,25.81,0.92,5
0.005873889,24.57,0.92,5
0.005776667,23.85,0.91,5
0.005836111,23.66,0.9,5
0.005717778,23.34,0.89,5
0.005586667,23.22,0.85,5
0.006236111,23.29,0.86,5
0.006153333,22.76,0.81,5
0.006204444,23.61,0.77,5
0.005502778,24.79,0.74,5
0.005156667,26.98,0.68,5
0.006023333,27.9,0.69,5
0.005983333,29.05,0.72,5
0.005880556,29.86,0.73,5
0.005749444,30.97,0.67,5
0.00561,31.68,0.63,5
0.005946111,31.56,0.61,5
0.006384444,31.1,0.6,5
0.006582778,30.26,0.63,5
0.006504444,30.11,0.63,5
0.005720556,29.9,0.64,5
0.007042778,29.41,0.67,5
0.006602222,28.46,0.69,5
0.004879444,27.53,0.7,6
0.005023333,27.3,0.7,6
0.005127222,25.87,0.72,6
0.005250556,24.63,0.74,6
0.005357778,21.18,0.81,6
0.005366111,19.74,0.84,6
0.005447778,19.5,0.86,6
0.00593,18.77,0.87,6
0.005634444,21.89,0.84,6
0.005638889,24.57,0.82,6
0.005737778,26.26,0.85,6
0.006460556,28.05,0.84,6
0.006289444,28.57,0.83,6
0.006383889,29.21,0.86,6
0.006166667,30.52,0.82,6
0.005433889,30.78,0.79,6
0.005812222,30.15,0.81,6
0.006353333,29.32,0.85,6
0.008028333,29.15,0.83,6
0.008581111,29.1,0.81,6
0.007856667,28.19,0.84,6
0.007206111,28.13,0.84,6
0.007333889,27.25,0.79,6
0.007653333,26.26,0.77,6
0.006626667,24.43,0.72,0
0.006477222,23.23,0.62,0
0.006428889,21.54,0.65,0
0.006373333,20.5,0.65,0
0.005423889,19.91,0.72,0
0.005365,18.93,0.65,0
0.005239444,18.26,0.68,0
0.005167222,16.56,0.63,0
0.005094444,16.07,0.62,0
0.00499,17.16,0.58,0
0.004988889,17.61,0.54,0
0.005393889,19.37,0.5,0
0.004574444,20.5,0.47,0
0.004812778,21.79,0.45,0
0.004851111,22.43,0.45,0
0.0049,22.1,0.47,0
0.004774444,21.94,0.48,0
0.005580556,21,0.5,0
0.005355556,19.78,0.55,0
0.009286667,18.99,0.57,0
0.005213889,17.76,0.6,0
0.005671111,16.85,0.61,0
0.005393333,15.8,0.59,0
0.005341111,14.2,0.59,0
0.005075,12.78,0.52,1
0.005205,9.04,0.63,1
0.005060556,7.41,0.61,1
0.005146667,7.98,0.57,1
0.005436111,6.7,0.58,1
0.005364444,5.74,0.58,1
0.005608333,6.21,0.56,1
0.005753889,4.51,0.57,1
0.005698333,6.17,0.54,1
0.005948333,9.08,0.47,1
0.006037778,12.04,0.41,1
0.039712778,14.39,0.38,1
0.006256667,17.61,0.32,1
0.006224444,19.04,0.31,1
0.006278889,21.08,0.29,1
0.006092222,22.51,0.27,1
0.005927778,22.29,0.27,1
0.006831111,21.06,0.3,1
0.006946667,11.72,0.48,1
0.007953333,6.3,0.59,1
0.007415,4.05,0.57,1
0.007783889,1.9,0.66,1
0.006475556,1.46,0.7,1
0.006299444,0.58,0.73,1
0.006121111,-0.53,0.73,2
0.005967778,4.22,0.66,2
0.006009444,6.65,0.63,2
0.006223889,8.59,0.59,2
0.005875556,14.5,0.46,2
0.005291111,17.11,0.39,2
0.005136111,16.85,0.4,2
0.005543889,17.11,0.46,2
0.005147778,16.58,0.68,2
0.004992778,17.78,0.76,2
0.00483,19.85,0.75,2
0.004666667,21.9,0.72,2
0.004839444,21.87,0.8,2
0.004810556,22.9,0.79,2
0.00491,23.66,0.82,2
0.004732222,23.65,0.84,2
0.004620556,24.45,0.82,2
0.005412778,24.35,0.84,2
0.005396667,23.26,0.87,2
0.007821667,21.93,0.9,2
0.005028889,22.23,0.86,2
0.004691667,22.23,0.86,2
0.005051111,20.06,0.82,2
0.005197778,19.52,0.81,2
0.005127778,14.36,0.88,3
0.00523,12.26,0.89,3
0.005321667,13.9,0.9,3
0.005433333,13.45,0.88,3
0.005641111,12.02,0.87,3
0.005773889,12.77,0.88,3
0.005722222,13.91,0.88,3
0.006615556,14.98,0.84,3
0.005393889,16.88,0.87,3
0.006042778,22.39,0.79,3
0.006125556,27.84,0.7,3
0.006121111,30.1,0.66,3
0.007158333,29.21,0.88,3
0.006577778,29.64,0.92,3
0.006262778,31.57,0.89,3
0.006265,32,0.88,3
0.006315556,32.95,0.82,3
0.007203333,32.67,0.85,3
0.007865556,32.51,0.9,3
0.008684444,32.33,0.9,3
0.005983889,32.46,0.92,3
0.006654444,32.36,0.92,3
0.005971111,33.56,0.91,3
0.005626667,34.66,0.83,3
0.005504444,34.48,0.83,4
0.005493889,34.72,0.78,4
0.005362778,34.21,0.77,4
0.005315,32.89,0.74,4
0.005307222,31.95,0.74,4
0.005547222,29.77,0.76,4
0.005303333,29.31,0.76,4
0.005485556,28.42,0.77,4
0.004836111,29.39,0.78,4
0.004855,33.41,0.71,4
0.004832222,36.89,0.64,4
0.004906111,39.19,0.59,4
0.004955,40.48,0.55,4
0.005047778,43.1,0.46,4
0.005066667,44.14,0.42,4
0.004971111,43.95,0.43,4
0.005012778,42.94,0.45,4
0.00488,39.41,0.62,4
0.006283333,37.66,0.67,4
0.008581667,36.47,0.76,4
0.006217778,33.67,0.92,4
0.005703333,33.3,0.94,4
0.005620556,33.67,0.93,4
0.005508333,34.07,0.91,4
0.00561,34.6,0.87,5
0.005618889,34.48,0.9,5
0.005706111,34.13,0.92,5
0.005974444,34.73,0.88,5
0.006258333,34.77,0.88,5
0.006052222,35.53,0.84,5
0.006274444,35.08,0.87,5
0.006739444,34.99,0.87,5
0.006077222,35.89,0.85,5
0.006132222,36.05,0.85,5
0.006115556,36.48,0.85,5
0.006180556,36.65,0.86,5
0.006237778,36.89,0.86,5
0.006292222,37.41,0.87,5
0.006213333,38.21,0.86,5
0.006106667,38.49,0.87,5
0.005985556,38.55,0.88,5
0.006004444,37.98,0.91,5
0.007422778,37.69,0.94,5
0.007312778,36.81,0.92,5
0.006982778,36.6,0.91,5
0.007747778,34.37,0.93,5
0.00718,31.41,0.97,5
0.006494444,30.17,0.95,5
0.006124444,29.59,0.96,6
0.00593,30.29,0.88,6
0.005855556,28.68,0.94,6
0.005745,28.11,0.92,6
0.005717222,27.6,0.92,6
0.005170556,28,0.89,6
0.004822222,33.89,0.59,6
0.004817222,34.49,0.54,6
0.004859444,35.52,0.55,6
0.006023889,38.49,0.52,6
0.005678889,41.98,0.44,6
0.005692222,43.98,0.41,6
0.006049444,44.93,0.37,6
0.006055,47.2,0.33,6
0.006062222,48.15,0.32,6
0.006115,48.67,0.3,6
0.006137778,48.61,0.27,6
0.00636,48.44,0.28,6
0.007191667,45.76,0.32,6
0.00631,44.03,0.34,6
0.006275556,42.25,0.36,6
0.006251667,42.3,0.37,6
0.006373889,39.22,0.43,6
0.005888333,37.72,0.44,6
0.00592,34.79,0.56,0
0.006025,33.69,0.6,0
0.006143333,36.76,0.52,0
0.006076111,39.41,0.49,0
0.0061,37.47,0.55,0
0.006066667,37.34,0.56,0
0.006186111,38.53,0.53,0
0.006076111,37.28,0.56,0
0.006117222,37.39,0.6,0
0.006182222,38.89,0.57,0
0.006085,41.13,0.5,0
0.005906111,42.54,0.45,0
0.006406667,43.77,0.4,0
0.005927778,44.23,0.39,0
0.005894444,44.62,0.38,0
0.005731111,45.45,0.36,0
0.005603889,45.41,0.34,0
0.00553,44.34,0.36,0
0.006916111,37.76,0.56,0
0.008861667,34.42,0.67,0
0.006362222,33.46,0.71,0
0.006198333,33.27,0.71,0
0.005730556,36.62,0.54,0
0.004989444,35.47,0.48,0
0.004849444,34.53,0.48,1
0.004698889,33.3,0.44,1
0.004698889,30.7,0.51,1
0.004742778,29.59,0.51,1
0.004763333,27.63,0.57,1
0.004779444,26.59,0.54,1
0.005466111,25.33,0.56,1
0.004773333,24.91,0.58,1
0.004963889,24.7,0.62,1
0.005011111,25.61,0.55,1
0.005865556,25.88,0.51,1
0.006002222,25.63,0.52,1
0.005254444,25.8,0.51,1
0.005348333,26.72,0.44,1
0.005506667,26.38,0.51,1
0.005423333,25.66,0.58,1
0.005419444,25.26,0.48,1
0.005736111,23.6,0.48,1
0.006326111,22.4,0.48,1
0.009726667,21.22,0.52,1
0.007525556,20.45,0.56,1
0.006747778,20.27,0.57,1
0.006203889,20.17,0.57,1
0.005947778,20,0.54,1
0.005931111,19.15,0.57,2
0.005853889,18.92,0.58,2
0.005927222,18.67,0.59,2
0.006080556,17.18,0.66,2
0.006197222,16.18,0.61,2
0.006191111,15.73,0.6,2
0.006257222,15.01,0.56,2
0.006342222,14.31,0.59,2
0.00595,15.25,0.56,2
0.005957222,17.04,0.52,2
0.005861111,18.76,0.5,2
0.005795,20.1,0.5,2
0.005786667,20.71,0.52,2
0.005709444,21.58,0.5,2
0.005633333,22.45,0.46,2
0.005365556,22.38,0.48,2
0.005025556,21.96,0.52,2
0.005050556,22.01,0.44,2
0.005690556,20.4,0.49,2
0.006681667,19.85,0.5,2
0.005896667,18.47,0.52,2
0.007100556,17.53,0.56,2
0.005667222,17.15,0.56,2
0.005507222,16.93,0.55,2
0.005506111,14.96,0.57,3
0.005295,12.71,0.63,3
0.005354444,10.14,0.7,3
0.005366667,10.77,0.72,3
0.005327778,12.27,0.71,3
0.004688889,11.97,0.76,3
0.004708889,10.91,0.76,3
0.005775,11.09,0.75,3
0.005393889,13.23,0.72,3
0.005121667,15.61,0.75,3
0.005211111,18.78,0.62,3
0.005323889,21.16,0.45,3
0.005500556,21.9,0.38,3
0.005558333,20.59,0.39,3
0.005712222,20.52,0.31,3
0.005557778,19.5,0.3,3
0.006291667,18.37,0.3,3
0.00734,16.51,0.31,3
0.007538889,13.96,0.33,3
0.00863,12.59,0.35,3
0.008732222,11.26,0.38,3
0.007437778,10,0.39,3
0.00918,7.57,0.47,3
0.007169444,5.3,0.53,3
0.006935556,5.99,0.61,4
0.006734444,6.31,0.55,4
0.006599444,6.96,0.53,4
0.006018333,6.89,0.56,4
0.005873889,5.67,0.58,4
0.005936111,5.59,0.55,4
0.005804444,4.92,0.56,4
0.006231111,4.23,0.6,4
0.005608889,7.7,0.52,4
0.005787222,12.48,0.43,4
0.005619444,17.55,0.39,4
0.005565,19.57,0.44,4
0.005577778,20.61,0.49,4
0.005433333,21.78,0.52,4
0.005362222,22.09,0.45,4
0.005254444,21.31,0.53,4
0.005103333,22.7,0.45,4
0.005087778,20.26,0.61,4
0.007393889,18.41,0.58,4
0.006372222,16.15,0.62,4
0.008408889,14.26,0.53,4
0.005511111,11.57,0.46,4
0.005591667,9.54,0.47,4
0.005661111,8.24,0.45,4
0.005520556,7.32,0.54,5
0.005297778,6.95,0.54,5
0.005299444,5.94,0.52,5
0.005518333,5.1,0.47,5
0.005477778,3.49,0.52,5
0.006120556,2.46,0.55,5
0.006645,1.84,0.56,5
0.004841111,1.28,0.59,5
0.004988889,4.04,0.55,5
0.005147222,7.02,0.46,5
0.005286667,9.27,0.38,5
0.005397222,11.81,0.31,5
0.005555556,13.28,0.29,5
0.005618889,14.91,0.28,5
0.005696667,15.48,0.28,5
0.005562222,16.33,0.27,5
0.005569444,16.6,0.27,5
0.005488889,16.34,0.26,5
0.00579,11.89,0.38,5
0.006114444,8.63,0.47,5
0.006125556,5.67,0.54,5
0.006011667,3.91,0.56,5
0.005948889,2.4,0.61,5
0.00588,2.09,0.61,5
0.005843333,0.2,0.65,6
0.006265,0.58,0.64,6
0.006221111,-1.05,0.7,6
0.005927222,0.09,0.68,6
0.005976111,0.45,0.67,6
0.005877222,-0.1,0.68,6
0.005748333,0.55,0.66,6
0.005940556,1.48,0.64,6
0.00555,6.08,0.57,6
0.005657778,13.11,0.47,6
0.005373333,19.35,0.35,6
0.005332778,23.56,0.31,6
0.005257222,26.63,0.3,6
0.00527,28.71,0.31,6
0.007273333,29.33,0.34,6
0.005062222,30.37,0.37,6
0.005002222,31.43,0.36,6
0.004848333,31.33,0.38,6
0.005098889,30.59,0.41,6
0.005959444,29.82,0.44,6
0.005460556,29.8,0.45,6
0.004651667,29.63,0.46,6
0.00468,29.06,0.51,6
0.004576667,29.58,0.5,6
0.004422778,28.84,0.53,0
0.004333333,28.56,0.58,0
0.004313333,28.79,0.61,0
0.004476667,29.04,0.57,0
0.004592222,29,0.66,0
0.004719444,27.49,0.75,0
0.004763889,27.21,0.8,0
0.005180556,27.23,0.77,0
0.005698889,27.57,0.71,0
0.005831667,27.19,0.65,0
0.004928889,27.64,0.61,0
0.004883333,28.19,0.57,0
0.006142778,28.7,0.54,0
0.006669444,29.31,0.5,0
0.006641667,29.43,0.49,0
0.006681111,28.22,0.5,0
0.006685,27.34,0.49,0
0.006943333,26.28,0.51,0
0.007703889,24.65,0.53,0
0.007881111,23.54,0.53,0
0.007798333,22.48,0.54,0
0.009680556,21.29,0.57,0
0.007106111,20.17,0.55,0
0.006210556,18.45,0.54,0
0.006227222,17.37,0.58,1
0.006166111,15.53,0.57,1
0.006138889,14.84,0.57,1
0.006048889,13.96,0.58,1
0.005798333,12.95,0.61,1
0.005773889,12.37,0.55,1
0.006281111,10.81,0.55,1
0.006119444,9.87,0.54,1
0.005427778,10.65,0.52,1
0.005471111,11.05,0.52,1
0.00544,11.23,0.5,1
0.005707778,11.78,0.49,1
0.00535,12.84,0.43,1
0.005310556,14.53,0.42,1
0.005312222,15,0.4,1
0.005051667,16.13,0.38,1
0.004752778,17.61,0.33,1
0.004591667,17.3,0.34,1
0.006568889,14.7,0.39,1
0.006843333,12.63,0.45,1
0.005766667,10.96,0.48,1
0.006421111,9.84,0.48,1
0.00494,8.46,0.51,1
0.004518889,5.39,0.58,1
0.004180556,4.74,0.56,2
0.004388889,2.55,0.67,2
0.004476111,0.67,0.66,2
0.004665,-0.54,0.69,2
0.004828889,-1.55,0.73,2
0.004757778,-3.21,0.74,2
0.005215556,-3.57,0.75,2
0.004987778,-3.25,0.73,2
0.005629444,1.54,0.68,2
0.005137778,6.65,0.64,2
0.005272778,10.42,0.58,2
0.005492778,13.7,0.49,2
0.005696667,16.77,0.43,2
0.005837222,19.71,0.39,2
0.005967778,21.62,0.37,2
0.005868889,22.72,0.36,2
0.005875556,22.71,0.36,2
0.007561667,21.57,0.37,2
0.007560556,20.65,0.41,2
0.007788333,20.4,0.45,2
0.008528333,19.51,0.45,2
0.006706111,19.07,0.51,2
0.006148889,17.97,0.6,2
0.005990556,17.43,0.68,2
0.006052778,17.5,0.69,3
0.006010556,17.5,0.69,3
0.005950556,17.45,0.69,3
0.005883889,17.37,0.7,3
0.005815556,17.32,0.71,3
0.005683333,17.34,0.71,3
0.005968889,17.34,0.72,3
0.006272778,17.55,0.73,3
0.005338333,18.5,0.68,3
0.005932222,19.52,0.67,3
0.005217778,20.67,0.65,3
0.005261667,22.25,0.63,3
0.005138889,23.6,0.6,3
0.005118333,24.68,0.57,3
0.005057778,25.92,0.52,3
0.004832222,25.58,0.54,3
0.004904444,24.76,0.52,3
0.004949444,24.49,0.5,3
0.005237778,22.05,0.51,3
0.005153333,19.43,0.56,3
0.007212222,17.53,0.56,3
0.004991667,15.51,0.55,3
0.005221111,13.44,0.57,3
0.004622778,11.58,0.6,3
0.004585,9.04,0.64,4
0.004616111,7.8,0.66,4
0.004840556,6.16,0.68,4
0.004929444,5.14,0.68,4
0.005075556,2.22,0.72,4
0.005131667,0.39,0.72,4
0.005073889,-1.01,0.72,4
0.005249444,-0.79,0.7,4
0.005142778,4.08,0.67,4
0.005709444,9.01,0.51,4
0.005568889,12.73,0.4,4
0.005716667,17.16,0.3,4
0.005862222,19.74,0.26,4
0.005984444,22.69,0.24,4
0.006139444,24.78,0.21,4
0.006118889,27.61,0.21,4
0.006198889,28.75,0.21,4
0.005669444,26.68,0.26,4
0.007112778,23.39,0.31,4
0.00687,18.66,0.43,4
0.006887778,13.87,0.55,4
0.007181111,11.66,0.58,4
0.007118333,9.57,0.61,4
0.008788889,6.91,0.66,4
0.00602,5.77,0.68,5
0.005590556,8.73,0.55,5
0.00554,7.29,0.58,5
0.005488889,3.26,0.71,5
0.005498333,2.87,0.68,5
0.0054,4.58,0.64,5
0.005485,3,0.66,5
0.008386667,3.07,0.66,5
0.005469444,10.24,0.56,5
0.005414444,17.21,0.57,5
0.005377222,22.38,0.55,5
0.005325,26.27,0.5,5
0.005327222,30.23,0.44,5
0.005255,33.38,0.4,5
0.005173333,36.55,0.36,5
0.005013333,37.68,0.35,5
0.004911667,39.13,0.31,5
0.004881667,39.18,0.31,5
0.005408889,35.63,0.37,5
0.006098889,30.73,0.5,5
0.00695,27.74,0.58,5
0.005726667,25.68,0.67,5
0.004813333,26,0.67,5
0.005548333,27.35,0.66,5
0.00487,25.49,0.71,6
0.004930556,24.61,0.73,6
0.005025,25.07,0.72,6
0.005125556,22.41,0.78,6
0.005080556,20.24,0.81,6
0.005270556,19.11,0.82,6
0.005347222,18.15,0.85,6
0.006071111,19.54,0.86,6
0.005509444,23.29,0.82,6
0.005632778,28.23,0.74,6
0.005758889,35.66,0.6,6
0.005893333,40.18,0.51,6
0.006145556,43,0.46,6
0.006229444,43.45,0.46,6
0.006305,42.57,0.47,6
0.006235,43.17,0.46,6
0.006016111,42.8,0.48,6
0.005547778,40.73,0.53,6
0.007721667,38.2,0.56,6
0.007363889,36.16,0.63,6
0.010266111,34.51,0.68,6
0.007735,33.5,0.7,6
0.007772222,32.64,0.73,6
0.007511667,31.75,0.71,6
0.006832222,31.19,0.66,0
0.00667,30.19,0.64,0
0.006092222,62.54,0.83,0
0.006618889,29.07,0.62,0
0.006541111,27.88,0.57,0
0.005604444,26.17,0.57,0
0.005491111,24.61,0.59,0
0.005532778,22.49,0.63,0
0.00585,24.51,0.58,0
0.005768333,25.93,0.58,0
0.005087778,28.42,0.52,0
0.004876667,29.77,0.49,0
0.004972222,30.45,0.46,0
0.004998889,32.11,0.42,0
0.005160556,32.92,0.41,0
0.004947778,33.33,0.36,0
0.004765556,33.32,0.34,0
0.004571111,33.3,0.34,0
0.004605556,31.67,0.35,0
0.005781667,29.56,0.37,0
0.004886111,28.2,0.41,0
0.004940556,27.24,0.44,0
0.007132222,27.77,0.45,0
0.006275,26.92,0.49,0
0.005011667,26.89,0.51,1
0.004965,26.88,0.51,1
0.005066667,27.05,0.55,1
0.005141111,27.4,0.58,1
0.005402778,26.79,0.72,1
0.005581667,26.28,0.77,1
0.005563889,26.43,0.78,1
0.006473889,26.59,0.78,1
0.00602,26.78,0.8,1
0.005872778,28.84,0.73,1
0.006673889,30.55,0.65,1
0.032307778,33.58,0.58,1
0.006983333,35.3,0.55,1
0.007046667,35.92,0.55,1
0.007111667,37.15,0.53,1
0.007127222,37.64,0.57,1
0.007098333,37.82,0.57,1
0.007206111,38.5,0.56,1
0.008352222,38.51,0.56,1
0.009896667,37.55,0.6,1
0.008067778,37.01,0.62,1
0.006392222,37.4,0.62,1
0.006001667,37.95,0.61,1
0.00591,38.23,0.66,1
0.005613333,38.16,0.67,2
0.005536111,38.71,0.65,2
0.005501667,38.55,0.66,2
0.005405,38.13,0.68,2
0.005346667,36.52,0.74,2
0.005321667,34.19,0.8,2
0.005235556,37.62,0.73,2
0.005447778,37.14,0.74,2
0.005289444,38.22,0.74,2
0.005044444,39.78,0.72,2
0.004963333,42.47,0.64,2
0.004962222,44.4,0.59,2
0.005038889,46.96,0.51,2
0.005092778,49.43,0.44,2
0.005059444,50.62,0.4,2
0.005113333,51.05,0.39,2
0.005037222,51.77,0.38,2
0.004978333,51.15,0.38,2
0.004899444,50.12,0.39,2
0.008241111,47.03,0.44,2
0.006520556,43.75,0.51,2
0.005597778,39.93,0.61,2
0.006406111,37.15,0.69,2
0.006248333,37.08,0.69,2
0.007025556,36.03,0.74,3
0.006390556,36.05,0.74,3
0.006417222,34.62,0.79,3
0.006488889,35.22,0.77,3
0.006659444,35.24,0.79,3
0.006777222,34.47,0.88,3
0.006916667,34.31,0.89,3
0.007945,34.29,0.91,3
0.006441667,34.39,0.92,3
0.006305,35.23,0.92,3
0.006122222,37.15,0.87,3
0.006056111,39.03,0.8,3
0.006182222,40.02,0.76,3
0.006205,37.91,0.87,3
0.006321111,38.28,0.84,3
0.00625,37.83,0.85,3
0.006192778,37.05,0.87,3
0.006750556,36.25,0.88,3
0.006682778,35.81,0.88,3
0.007268889,34.33,0.9,3
0.007513889,29.15,0.9,3
0.007298333,25.11,0.89,3
0.007450556,22.36,0.85,3
0.005803333,20.41,0.85,3
0.005391667,18.64,0.84,4
0.005183889,18.07,0.8,4
0.005101667,16.6,0.79,4
0.004794444,14.86,0.78,4
0.004869444,13.64,0.72,4
0.004705556,12.44,0.74,4
0.004532222,11.57,0.72,4
0.006406667,10.85,0.71,4
0.004786111,9.95,0.72,4
0.005207222,10.45,0.76,4
0.005195556,10.54,0.74,4
0.005252778,12.24,0.71,4
0.005519444,12.97,0.7,4
0.005645556,14.38,0.65,4
0.005761111,14.49,0.69,4
0.005962778,15.76,0.68,4
0.005947222,16.53,0.65,4
0.005873333,16.67,0.63,4
0.006098333,15.99,0.59,4
0.006751111,14.78,0.53,4
0.006668889,13.68,0.5,4
0.009502778,13.39,0.48,4
0.006734444,12.21,0.55,4
0.006533333,11.14,0.59,4
0.00656,11.32,0.58,5
0.006633333,10.57,0.65,5
0.00672,11.13,0.68,5
0.006672778,10.67,0.72,5
0.006851667,9.21,0.76,5
0.006951667,10.61,0.76,5
0.006967222,11.83,0.71,5
0.007254444,9.5,0.78,5
0.005862222,11.46,0.77,5
0.005866667,15.51,0.67,5
0.005937222,18.29,0.6,5
0.005881667,21.1,0.53,5
0.006031667,24.09,0.45,5
0.006140556,26.92,0.42,5
0.006020556,29.11,0.42,5
0.006098333,31.79,0.44,5
0.005946111,35.18,0.43,5
0.005886667,36.97,0.41,5
0.005881111,38.33,0.4,5
0.006660556,37.52,0.42,5
0.006333333,36.7,0.43,5
0.006652778,36.45,0.43,5
0.005323333,37.18,0.43,5
0.005636111,38.25,0.45,5
0.006437222,38.9,0.46,6
0.006318333,40.29,0.45,6
0.004921111,40.41,0.46,6
